AREA NAME,AREA CODE,DISTRICT NAME,DISTRICT NO,ZIP CODE,LOCALE NAME,PHYSICAL DELV ADDR,PHYSICAL CITY,PHYSICAL STATE,PHYSICAL ZIP,PHYSICAL ZIP 4
ATLANTIC,4B,CONNECTICUT,060,06006,WINDSOR,245 BROAD ST,WINDSOR,CT,06095,9998
ATLANTIC,4B,CONNECTICUT,060,06030,FARMINGTON,210 MAIN ST,FARMINGTON,CT,06032,9998
ATLANTIC,4B,CONNECTICUT,060,06041,MANCHESTER,111 SHELDON RD,MANCHESTER,CT,06042,9998
ATLANTIC,4B,CONNECTICUT,060,06080,SUFFIELD,235 MOUNTAIN RD,SUFFIELD,CT,06078,9998
ATLANTIC,4B,CONNECTICUT,060,06150,HARTFORD,141 WESTON ST,HARTFORD,CT,06101,9998
ATLANTIC,4B,CONNECTICUT,060,06151,HARTFORD,141 WESTON ST,HARTFORD,CT,06101,9998
ATLANTIC,4B,CONNECTICUT,060,06153,HARTFORD,141 WESTON ST,HARTFORD,CT,06101,9998
ATLANTIC,4B,CONNECTICUT,060,06154,HARTFORD,141 WESTON ST,HARTFORD,CT,06101,9998
ATLANTIC,4B,CONNECTICUT,060,06155,HARTFORD,141 WESTON ST,HARTFORD,CT,06101,9998
ATLANTIC,4B,CONNECTICUT,060,06156,HARTFORD,141 WESTON ST,HARTFORD,CT,06101,9998
ATLANTIC,4B,CONNECTICUT,060,06160,HARTFORD,141 WESTON ST,HARTFORD,CT,06101,9998
ATLANTIC,4B,CONNECTICUT,060,06161,HARTFORD,141 WESTON ST,HARTFORD,CT,06101,9998
ATLANTIC,4B,CONNECTICUT,060,06167,EAST HARTFORD,850 MAIN ST,EAST HARTFORD,CT,06108,9998
ATLANTIC,4B,CONNECTICUT,060,06176,HARTFORD,141 WESTON ST,HARTFORD,CT,06101,9998
ATLANTIC,4B,CONNECTICUT,060,06180,HARTFORD,141 WESTON ST,HARTFORD,CT,06101,9998
ATLANTIC,4B,CONNECTICUT,060,06183,HARTFORD,141 WESTON ST,HARTFORD,CT,06101,9998
ATLANTIC,4B,CONNECTICUT,060,06269,STORRS MANSFIELD,9 CHARLES SMITH WAY,STORRS MANSFIELD,CT,06268,9998
ATLANTIC,4B,CONNECTICUT,060,06408,CHESHIRE,210 MAPLE AVE,CHESHIRE,CT,06410,9998
ATLANTIC,4B,CONNECTICUT,060,06411,WALLINGFORD CT S&DC,24 RESEARCH PKWY,WALLINGFORD,CT,06492,9990
ATLANTIC,4B,CONNECTICUT,060,06459,MIDDLETOWN,11 SILVER ST,MIDDLETOWN,CT,06457,9998
ATLANTIC,4B,CONNECTICUT,060,06493,WALLINGFORD CT S&DC,24 RESEARCH PKWY,WALLINGFORD,CT,06492,9990
ATLANTIC,4B,CONNECTICUT,060,06494,WALLINGFORD,4 S MAIN ST,WALLINGFORD,CT,06492,9998
ATLANTIC,4B,CONNECTICUT,060,06494,WALLINGFORD CT S&DC,24 RESEARCH PKWY,WALLINGFORD,CT,06492,9990
ATLANTIC,4B,CONNECTICUT,060,06495,WALLINGFORD,4 S MAIN ST,WALLINGFORD,CT,06492,9998
ATLANTIC,4B,CONNECTICUT,060,06537,NEW HAVEN,50 BREWERY ST,NEW HAVEN,CT,06511,5925
ATLANTIC,4B,CONNECTICUT,060,06538,NEW HAVEN,50 BREWERY ST,NEW HAVEN,CT,06511,5925
ATLANTIC,4B,CONNECTICUT,060,06540,NEW HAVEN,50 BREWERY ST,NEW HAVEN,CT,06511,5925
ATLANTIC,4B,CONNECTICUT,060,06673,BRIDGEPORT CT S&DC,120 MIDDLE ST,BRIDGEPORT,CT,06602,9996
ATLANTIC,4B,CONNECTICUT,060,06699,BRIDGEPORT CT S&DC,120 MIDDLE ST,BRIDGEPORT,CT,06602,9996
ATLANTIC,4B,CONNECTICUT,060,06792,TORRINGTON,185 E ELM ST,TORRINGTON,CT,06790,9998
ATLANTIC,4B,CONNECTICUT,060,06857,NORWALK,16 WASHINGTON ST,NORWALK,CT,06854,9998
ATLANTIC,4B,CONNECTICUT,060,06858,NORWALK,16 WASHINGTON ST,NORWALK,CT,06854,9998
ATLANTIC,4B,CONNECTICUT,060,06860,NORWALK,16 WASHINGTON ST,NORWALK,CT,06854,9998
ATLANTIC,4B,CONNECTICUT,060,06879,RIDGEFIELD,26 CATOONAH ST,RIDGEFIELD,CT,06877,9998
ATLANTIC,4B,CONNECTICUT,060,06888,WESTPORT CARRIER ANNEX,234 WESTPORT AVE,NORWALK,CT,06851,9993
ATLANTIC,4B,CONNECTICUT,060,06889,WESTPORT CARRIER ANNEX,234 WESTPORT AVE,NORWALK,CT,06851,9993
ATLANTIC,4B,CONNECTICUT,060,06913,WEST AVE,317 WEST AVE,STAMFORD,CT,06902,9998
ATLANTIC,4B,CONNECTICUT,060,06914,WEST AVE,317 WEST AVE,STAMFORD,CT,06902,9998
ATLANTIC,4B,CONNECTICUT,060,06926,STAMFORD CT SDC,24 CAMP AVE,STAMFORD,CT,06907,9990
ATLANTIC,4B,CONNECTICUT,060,06927,STAMFORD,24 CAMP AVE,STAMFORD,CT,06907,9998
ATLANTIC,4B,DE-PA 2,190,18003,LEHIGH VALLEY POSTAL STORE,17 S COMMERCE WAY,BETHLEHEM,PA,18017,9026
ATLANTIC,4B,DE-PA 2,190,18098,EMMAUS,105 N 5TH ST,EMMAUS,PA,18049,9998
ATLANTIC,4B,DE-PA 2,190,18099,EMMAUS,105 N 5TH ST,EMMAUS,PA,18049,9998
ATLANTIC,4B,DE-PA 2,190,18540,SCRANTON,2800 STAFFORD AVE,SCRANTON,PA,18505,9998
ATLANTIC,4B,DE-PA 2,190,18577,SCRANTON,2800 STAFFORD AVE,SCRANTON,PA,18505,9998
ATLANTIC,4B,DE-PA 2,190,18762,WILKES BARRE PA S&DC,300 S MAIN ST,WILKES BARRE,PA,18701,9903
ATLANTIC,4B,DE-PA 2,190,18764,WILKES BARRE PA S&DC,300 S MAIN ST,WILKES BARRE,PA,18701,9903
ATLANTIC,4B,DE-PA 2,190,18765,WILKES BARRE PA S&DC,300 S MAIN ST,WILKES BARRE,PA,18701,9903
ATLANTIC,4B,DE-PA 2,190,18766,WILKES BARRE PA S&DC,300 S MAIN ST,WILKES BARRE,PA,18701,9903
ATLANTIC,4B,DE-PA 2,190,18767,WILKES BARRE PA S&DC,300 S MAIN ST,WILKES BARRE,PA,18701,9903
ATLANTIC,4B,DE-PA 2,190,18768,WILKES BARRE PA S&DC,300 S MAIN ST,WILKES BARRE,PA,18701,9903
ATLANTIC,4B,DE-PA 2,190,18769,WILKES BARRE PA S&DC,300 S MAIN ST,WILKES BARRE,PA,18701,9903
ATLANTIC,4B,DE-PA 2,190,18991,WARMINSTER,1135 MEARNS RD,WARMINSTER,PA,18974,9998
ATLANTIC,4B,DE-PA 2,190,19048,FORT WASHINGTON,575 PINETOWN RD,FORT WASHINGTON,PA,19034,9998
ATLANTIC,4B,DE-PA 2,190,19049,FORT WASHINGTON,575 PINETOWN RD,FORT WASHINGTON,PA,19034,9998
ATLANTIC,4B,DE-PA 2,190,19091,MEDIA,101 E BALTIMORE AVE,MEDIA,PA,19063,9998
ATLANTIC,4B,DE-PA 2,190,19092,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19093,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19161,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19162,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19170,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19171,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19172,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19173,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19175,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19177,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19178,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19179,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19181,WILLIAM PENN RETAIL,720 ARCH ST,PHILADELPHIA,PA,19105,9998
ATLANTIC,4B,DE-PA 2,190,19182,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19183,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19184,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19185,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19187,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19188,PHILADELPHIA,7500 LINDBERGH BLVD,PHILADELPHIA,PA,19176,9997
ATLANTIC,4B,DE-PA 2,190,19190,PHILADELPHIA,7500 LINDBERGH BLVD,PHILADELPHIA,PA,19176,9997
ATLANTIC,4B,DE-PA 2,190,19191,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19192,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19193,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19194,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19195,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19196,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19197,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19244,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19255,PHILADELPHIA,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,19339,GLEN MILLS CARRIER ANNEX,99 ALDAN AVE FRNT,GLEN MILLS,PA,19342,9997
ATLANTIC,4B,DE-PA 2,190,19340,GLEN MILLS CARRIER ANNEX,99 ALDAN AVE FRNT,GLEN MILLS,PA,19342,9997
ATLANTIC,4B,DE-PA 2,190,19383,SOUTHEASTERN PA S&DC,1000 W VALLEY RD,SOUTHEASTERN,PA,19399,9944
ATLANTIC,4B,DE-PA 2,190,19415,SOUTHEASTERN PA S&DC,1000 W VALLEY RD,SOUTHEASTERN,PA,19399,9944
ATLANTIC,4B,DE-PA 2,190,19424,BLUE BELL,651 E TOWNSHIP LINE RD,BLUE BELL,PA,19422,9998
ATLANTIC,4B,DE-PA 2,190,19429,CONSHOHOCKEN,425 FAYETTE ST,CONSHOHOCKEN,PA,19428,9998
ATLANTIC,4B,DE-PA 2,190,19441,HARLEYSVILLE,600 OAK DR,HARLEYSVILLE,PA,19438,9998
ATLANTIC,4B,DE-PA 2,190,19455,NORTH WALES,450 BEAVER ST,NORTH WALES,PA,19454,9998
ATLANTIC,4B,DE-PA 2,190,19493,VALLEY FORGE,1721 VALLEY FORGE RD,VALLEY FORGE,PA,19481,9998
ATLANTIC,4B,DE-PA 2,190,19494,VALLEY FORGE,1721 VALLEY FORGE RD,VALLEY FORGE,PA,19481,9998
ATLANTIC,4B,DE-PA 2,190,19495,VALLEY FORGE,1721 VALLEY FORGE RD,VALLEY FORGE,PA,19481,9998
ATLANTIC,4B,DE-PA 2,190,19496,VALLEY FORGE,1721 VALLEY FORGE RD,VALLEY FORGE,PA,19481,9998
ATLANTIC,4B,DE-PA 2,190,19712,NEWARK,401 OGLETOWN RD,NEWARK,DE,19711,9998
ATLANTIC,4B,DE-PA 2,190,19718,NEWARK,401 OGLETOWN RD,NEWARK,DE,19711,9998
ATLANTIC,4B,DE-PA 2,190,19721,CENTERPOINT,105 JOHNSON WAY,HISTORIC NEW CASTLE,DE,19720,9997
ATLANTIC,4B,DE-PA 2,190,19725,NEWARK,401 OGLETOWN RD,NEWARK,DE,19711,9998
ATLANTIC,4B,DE-PA 2,190,19726,CENTERPOINT,105 JOHNSON WAY,HISTORIC NEW CASTLE,DE,19720,9997
ATLANTIC,4B,DE-PA 2,190,19884,WILMINGTON BOX,147 QUIGLEY BLVD,HISTORIC NEW CASTLE,DE,19720,9696
ATLANTIC,4B,DE-PA 2,190,19885,WILMINGTON BOX,147 QUIGLEY BLVD,HISTORIC NEW CASTLE,DE,19720,9696
ATLANTIC,4B,DE-PA 2,190,19886,WILMINGTON,147 QUIGLEY BLVD,HISTORIC NEW CASTLE,DE,19720,4183
ATLANTIC,4B,DE-PA 2,190,19890,RODNEY SQ,500 DELAWARE AVE STE 1,WILMINGTON,DE,19801,9998
ATLANTIC,4B,DE-PA 2,190,19891,WILMINGTON,147 QUIGLEY BLVD,HISTORIC NEW CASTLE,DE,19720,4183
ATLANTIC,4B,DE-PA 2,190,19892,WILMINGTON,147 QUIGLEY BLVD,HISTORIC NEW CASTLE,DE,19720,4183
ATLANTIC,4B,DE-PA 2,190,19893,WILMINGTON,147 QUIGLEY BLVD,HISTORIC NEW CASTLE,DE,19720,4183
ATLANTIC,4B,DE-PA 2,190,19894,WILMINGTON,3911 CONCORD PIKE,WILMINGTON,DE,19803,9997
ATLANTIC,4B,DE-PA 2,190,19895,RODNEY SQ,500 DELAWARE AVE STE 1,WILMINGTON,DE,19801,9998
ATLANTIC,4B,DE-PA 2,190,19896,WILMINGTON,3911 CONCORD PIKE,WILMINGTON,DE,19803,9997
ATLANTIC,4B,DE-PA 2,190,19897,WILMINGTON,3911 CONCORD PIKE,WILMINGTON,DE,19803,9997
ATLANTIC,4B,DE-PA 2,190,19898,RODNEY SQ,500 DELAWARE AVE STE 1,WILMINGTON,DE,19801,9998
ATLANTIC,4B,MA-RI,020,01063,NORTHAMPTON,37 BRIDGE ST,NORTHAMPTON,MA,01060,9998
ATLANTIC,4B,MA-RI,020,01111,SPRINGFIELD MA S&DC,1883 MAIN ST,SPRINGFIELD,MA,01101,9918
ATLANTIC,4B,MA-RI,020,01199,SPRINGFIELD MA S&DC,1883 MAIN ST,SPRINGFIELD,MA,01101,9918
ATLANTIC,4B,MA-RI,020,01263,STOCKBRIDGE,1 ELM ST,STOCKBRIDGE,MA,01262,9998
ATLANTIC,4B,MA-RI,020,01441,WESTMINSTER,6 NICHOLS ST,WESTMINSTER,MA,01473,9998
ATLANTIC,4B,MA-RI,020,01546,SHREWSBURY,43 MAPLE AVE,SHREWSBURY,MA,01545,9998
ATLANTIC,4B,MA-RI,020,01653,WORCESTER,4 E CENTRAL ST,WORCESTER,MA,01613,9998
ATLANTIC,4B,MA-RI,020,01805,WOBURN MA S&DC,462 WASHINGTON ST,WOBURN,MA,01801,9899
ATLANTIC,4B,MA-RI,020,01812,MIDDLESEX ESSEX,76 MAIN ST,NORTH READING,MA,01889,7001
ATLANTIC,4B,MA-RI,020,01813,WOBURN MA S&DC,462 WASHINGTON ST,WOBURN,MA,01801,9899
ATLANTIC,4B,MA-RI,020,01815,WOBURN MA S&DC,462 WASHINGTON ST,WOBURN,MA,01801,9899
ATLANTIC,4B,MA-RI,020,01889,MIDDLESEX ESSEX,76 MAIN ST,NORTH READING,MA,01889,7001
ATLANTIC,4B,MA-RI,020,01899,MIDDLESEX ESSEX,76 MAIN ST,NORTH READING,MA,01889,7001
ATLANTIC,4B,MA-RI,020,01910,LYNN,51 WILLOW ST,LYNN,MA,01901,9998
ATLANTIC,4B,MA-RI,020,02044,HINGHAM,121 NORTH ST,HINGHAM,MA,02043,9998
ATLANTIC,4B,MA-RI,020,02201,JOHN FITZGERALD KENNEDY,25 NEW CHARDON ST LBBY,BOSTON,MA,02114,9998
ATLANTIC,4B,MA-RI,020,02204,CHELSEA CARRIER ANNEX,307 BEACHAM ST,CHELSEA,MA,02150,9998
ATLANTIC,4B,MA-RI,020,02206,FORT POINT,25 DORCHESTER AVE RM 1,BOSTON,MA,02205,9761
ATLANTIC,4B,MA-RI,020,02211,FORT POINT,25 DORCHESTER AVE RM 1,BOSTON,MA,02205,9761
ATLANTIC,4B,MA-RI,020,02212,FORT POINT,25 DORCHESTER AVE RM 1,BOSTON,MA,02205,9761
ATLANTIC,4B,MA-RI,020,02217,BACK BAY,133 CLARENDON ST,BOSTON,MA,02116,9998
ATLANTIC,4B,MA-RI,020,02241,FORT POINT,25 DORCHESTER AVE RM 1,BOSTON,MA,02205,9761
ATLANTIC,4B,MA-RI,020,02293,FORT POINT,25 DORCHESTER AVE RM 1,BOSTON,MA,02205,9761
ATLANTIC,4B,MA-RI,020,02297,FORT POINT,25 DORCHESTER AVE RM 1,BOSTON,MA,02205,9761
ATLANTIC,4B,MA-RI,020,02325,EAST BRIDGEWATER,63 W UNION ST,EAST BRIDGEWATER,MA,02333,9998
ATLANTIC,4B,MA-RI,020,02344,LAKEVILLE CARRIERS,15 RIVERSIDE DR,LAKEVILLE,MA,02347,9997
ATLANTIC,4B,MA-RI,020,02348,LAKEVILLE CARRIERS,15 RIVERSIDE DR,LAKEVILLE,MA,02347,9997
ATLANTIC,4B,MA-RI,020,02349,MIDDLEBORO,90 CENTRE ST,MIDDLEBORO,MA,02346,9998
ATLANTIC,4B,MA-RI,020,02357,NORTH EASTON,300 MAIN ST,NORTH EASTON,MA,02356,9998
ATLANTIC,4B,MA-RI,020,02477,WATERTOWN ANNEX,170 HIGH ST,WALTHAM,MA,02453,5914
ATLANTIC,4B,MA-RI,020,02902,CORLISS PARK STATION,55 CORLISS ST RM 100,PROVIDENCE,RI,02904,9712
ATLANTIC,4B,MA-RI,020,02912,CORLISS PARK STATION,55 CORLISS ST RM 100,PROVIDENCE,RI,02904,9712
ATLANTIC,4B,MA-RI,020,02918,CORLISS PARK STATION,55 CORLISS ST RM 100,PROVIDENCE,RI,02904,9712
ATLANTIC,4B,MA-RI,020,05501,MIDDLESEX ESSEX,76 MAIN ST,NORTH READING,MA,01889,7001
ATLANTIC,4B,MARYLAND,200,20042,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20047,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20049,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20052,WARD PLACE CARRIER ANNEX,2121 WARD PL NW,WASHINGTON,DC,20037,9996
ATLANTIC,4B,MARYLAND,200,20053,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20055,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20057,FRIENDSHIP,4005 WISCONSIN AVE NW,WASHINGTON,DC,20016,9997
ATLANTIC,4B,MARYLAND,200,20057,GEORGETOWN CARRIER ANNEX,4005 WISCONSIN AVE NW,WASHINGTON,DC,20016,9996
ATLANTIC,4B,MARYLAND,200,20058,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20059,SECTION 1 CARRIER ANNEX,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,9995
ATLANTIC,4B,MARYLAND,200,20060,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20061,WASHINGTON,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,9997
ATLANTIC,4B,MARYLAND,200,20062,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20063,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20064,BROOKLAND,3401 12TH ST NE,WASHINGTON,DC,20017,9997
ATLANTIC,4B,MARYLAND,200,20065,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20066,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20067,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20068,WASHINGTON,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,9997
ATLANTIC,4B,MARYLAND,200,20069,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20070,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20071,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20073,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20074,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20075,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20076,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20077,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20078,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20080,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20081,WASHINGTON GMF,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,1004
ATLANTIC,4B,MARYLAND,200,20082,WASHINGTON,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,9997
ATLANTIC,4B,MARYLAND,200,20201,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20202,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20203,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20204,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20206,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20207,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20208,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20210,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20211,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20212,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20213,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20214,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20215,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20216,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20217,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20218,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20219,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20220,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20221,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20222,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20223,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20224,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20226,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20227,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20228,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20229,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20230,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20232,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20233,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20235,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20237,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20238,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20239,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20240,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20241,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
ATLANTIC,4B,MARYLAND,200,20242,GOVERNMENT MAILS ANNEX,3300 V ST,WASHINGTON,DC,20018,1528
