AREA NAME,AREA CODE,District Name,District,LEAD FINANCE NBR,ZIP CODE,ZIP CLASS CODE,LOCALE NAME,LOCALE KEY,LOCALE TYPE,PHYSICAL DELV ADDR,PHYSICAL CITY,PHYSICAL STATE,PHYSICAL ZIP,PHYSICAL ZIP 4
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09749,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09750,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09751,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09752,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09753,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09754,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09755,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09756,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09759,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09761,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09762,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09769,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09777,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09780,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09801,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09802,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09803,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09804,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09805,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09806,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09807,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09808,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09809,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09810,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09811,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09812,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09813,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09814,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09815,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09816,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09817,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09818,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09819,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09820,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09821,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09822,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09823,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09824,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09825,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09826,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09827,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09828,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09829,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09830,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09831,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09832,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09834,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09835,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09836,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09837,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09838,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09842,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09844,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09845,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09846,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09847,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09848,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09853,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09854,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09855,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09856,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09857,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09858,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09859,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09860,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09862,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09864,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09867,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09869,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09870,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09873,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09874,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09875,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09877,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09880,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09892,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09895,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09898,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09902,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09903,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09904,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600001,09905,M,APO,PV10001,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09974,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09975,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09976,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09977,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09978,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09980,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09981,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09982,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09983,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,600002,09984,M,DPO,P017332,P,80 COUNTY RD,JERSEY CITY,NJ,07097,9997
ATLANTIC,4B,NEW YORK 1,100,355825,10041,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10045,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10055,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10060,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10090,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10103,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10110,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10115,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10120,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10121,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10122,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10123,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10152,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10154,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10155,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10158,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10166,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10167,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10171,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10172,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10173,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10177,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10199,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10242,P,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10249,P,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10260,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10265,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10270,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10271,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10278,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10279,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,355825,10281,,NEW YORK,PV14966,P,421 8TH AVE STE E3160,NEW YORK,NY,10199,9998
ATLANTIC,4B,NEW YORK 1,100,358170,10311,,STATEN ISLAND,PV16367,P,550 MANOR RD STE 1,STATEN ISLAND,NY,10314,9996
ATLANTIC,4B,NEW YORK 3,120,359350,10610,P,WHITE PLAINS,PV17010,P,100 FISHER AVE,WHITE PLAINS,NY,10606,1953
ATLANTIC,4B,NEW YORK 1,100,350995,11241,,BROOKLYN,PV12317,P,1050 FORBELL ST RM 2005,BROOKLYN,NY,11256,9700
ATLANTIC,4B,NEW YORK 1,100,350995,11242,,BROOKLYN,PV12317,P,1050 FORBELL ST RM 2005,BROOKLYN,NY,11256,9700
ATLANTIC,4B,NEW YORK 1,100,350995,11243,,BROOKLYN,PV12317,P,1050 FORBELL ST RM 2005,BROOKLYN,NY,11256,9700
ATLANTIC,4B,NEW YORK 1,100,350995,11252,,BROOKLYN,PV12317,P,1050 FORBELL ST RM 2005,BROOKLYN,NY,11256,9700
ATLANTIC,4B,NEW YORK 1,100,350995,11256,,BROOKLYN,PV12317,P,1050 FORBELL ST RM 2005,BROOKLYN,NY,11256,9700
ATLANTIC,4B,NEW YORK 2,117,352895,11351,,FLUSHING,PV13365,P,4165 MAIN ST STE 1,FLUSHING,NY,11355,9998
ATLANTIC,4B,NEW YORK 2,117,352895,11359,,FLUSHING,PV13365,P,4165 MAIN ST STE 1,FLUSHING,NY,11355,9998
ATLANTIC,4B,NEW YORK 2,117,358625,11556,,UNIONDALE,P001933,P,1000 FRONT ST,UNIONDALE,NY,11553,1649
ATLANTIC,4B,NEW YORK 2,117,353100,11599,,GARDEN CITY,PV13492,P,600 FRANKLIN AVE,GARDEN CITY,NY,11530,5756
ATLANTIC,4B,NEW YORK 2,117,352785,11695,P,FAR ROCKAWAY,PV13276,P,1836 MOTT AVE,FAR ROCKAWAY,NY,11691,9998
ATLANTIC,4B,NEW YORK 2,117,352770,11737,,FARMINGDALE,PV13282,P,380 MAIN ST,FARMINGDALE,NY,11735,3590
ATLANTIC,4B,NEW YORK 2,117,354060,11760,P,HUNTINGTON STATION,PV13988,P,888 E JERICHO TPKE,HUNTINGTON STATION,NY,11746,7530
ATLANTIC,4B,NEW YORK 2,117,353775,11805,P,HICKSVILLE,PV13851,P,185 W JOHN ST,HICKSVILLE,NY,11801,8702
ATLANTIC,4B,NEW YORK 3,120,353065,12016,,FULTONVILLE,PV13476,P,26 MAIN ST STE 5,FULTONVILLE,NY,12072,9998
ATLANTIC,4B,NEW YORK 3,120,359135,12055,,WESTERLO,PV16967,P,591 STATE ROUTE 143,WESTERLO,NY,12193,9998
ATLANTIC,4B,NEW YORK 3,120,350060,12225,P,ALBANY,PV11842,P,30 KARNER RD,ALBANY,NY,12288,9998
ATLANTIC,4B,NEW YORK 3,120,350060,12226,,ALBANY,PV11842,P,30 KARNER RD,ALBANY,NY,12288,9998
ATLANTIC,4B,NEW YORK 3,120,350060,12260,,ALBANY,PV11842,P,30 KARNER RD,ALBANY,NY,12288,9998
ATLANTIC,4B,NEW YORK 3,120,356975,12504,P,RED HOOK,PV15649,P,7525 N BROADWAY,RED HOOK,NY,12571,9998
ATLANTIC,4B,NEW YORK 3,120,351265,12511,P,CASTLE POINT,PV12451,P,15 NURSING HOME RD RM 24,CASTLE POINT,NY,12511,9800
ATLANTIC,4B,NEW YORK 3,120,355305,12555,P,MID HUDSON,PV14658,P,99 ENTERPRISE DR,NEWBURGH,NY,12555,8301
ATLANTIC,4B,NEW YORK 3,120,351700,12727,,COCHECTON,PV12657,P,45 COUNTY ROAD 114,COCHECTON,NY,12726,9998
ATLANTIC,4B,NEW YORK 3,120,355710,12879,,NEWCOMB,PV14979,P,28 BISSELL LOOP,NEWCOMB,NY,12852,9998
ATLANTIC,4B,NEW YORK 3,120,355980,12949,,NORTH LAWRENCE,PV15080,P,1971 STATE HIGHWAY 11C,NORTH LAWRENCE,NY,12967,9998
ATLANTIC,4B,NEW YORK 3,120,354995,12995,P,MALONE,PV14495,P,482 E MAIN ST,MALONE,NY,12953,9998
ATLANTIC,4B,NEW YORK 3,120,358560,13056,P,TRUXTON,PV16576,P,3726 STATE ROUTE 13,TRUXTON,NY,13158,9998
ATLANTIC,4B,NEW YORK 3,120,356370,13107,P,PARISH,PV15307,P,2963 E MAIN ST,PARISH,NY,13131,9998
ATLANTIC,4B,NEW YORK 3,120,356225,13362,P,ORISKANY FALLS,PV15243,P,216 MAIN ST,ORISKANY FALLS,NY,13425,9998
ATLANTIC,4B,NEW YORK 3,120,354955,13465,,MADISON,PV14466,P,7326 STATE ROUTE 20,MADISON,NY,13402,9998
ATLANTIC,4B,NEW YORK 3,120,352230,13657,P,DEXTER,PV12932,P,612 BROWN ST,DEXTER,NY,13634,9998
ATLANTIC,4B,NEW YORK 3,120,350235,13671,P,ANTWERP,PV11924,P,50 MAIN ST,ANTWERP,NY,13608,9998
ATLANTIC,4B,NEW YORK 3,120,350080,14038,P,ALDEN,PV11850,P,13127 BROADWAY ST,ALDEN,NY,14004,9998
ATLANTIC,4B,NEW YORK 3,120,354675,14144,,LEWISTON,PV14344,P,150 S 8TH ST,LEWISTON,NY,14092,9998
ATLANTIC,4B,NEW YORK 3,120,350070,14479,,ALBION,PV11847,P,8 S MAIN ST,ALBION,NY,14411,9998
ATLANTIC,4B,NEW YORK 3,120,357105,14627,P,ROCHESTER,PV15732,P,1335 JEFFERSON RD,ROCHESTER,NY,14692,9998
ATLANTIC,4B,NEW YORK 3,120,354160,14853,,ITHACA,PV14045,P,757 WARREN RD,ITHACA,NY,14850,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,416608,15240,P,PITTSBURGH,PX1A543,P,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,416608,15260,,PITTSBURGH,PX1A543,P,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,416608,15264,P,PITTSBURGH,PX1A543,P,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,416608,15272,,PITTSBURGH,PX1A543,P,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,416608,15274,P,PITTSBURGH,PX1A543,P,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,416608,15276,,PITTSBURGH,PX1A543,P,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,416608,15290,,PITTSBURGH,PX1A543,P,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,416608,15295,,PITTSBURGH,PX1A543,P,1001 CALIFORNIA AVE RM 1002,PITTSBURGH,PA,15290,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,411152,15339,P,CANONSBURG,PX17495,P,120 W PIKE ST,CANONSBURG,PA,15317,1316
ATLANTIC,4B,PENNSYLVANIA 1,150,410788,15546,,BOSWELL,PX17289,P,908 ATKINSON WAY,BOSWELL,PA,15531,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,418176,15548,,STOYSTOWN,PX1B383,P,209 W MAIN ST,STOYSTOWN,PA,15563,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,413888,15564,,HYNDMAN,PX18998,P,129 WASHINGTON ST,HYNDMAN,PA,15545,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,417408,15565,,SALISBURY,PX1A912,P,96 GRANT ST STE 1,SALISBURY,PA,15558,9998
